ABCDE	357083	40	39.0
ABCDE	399685	40	40.6
MSFT0	355354	190	2.9
MFE13	351545	20	701.7
AAPL1	333068	170	400.9
MFE13	343000	20	700.7
AAPL1	349180	120	405.9
MSFT0	307103	100	5.0
MFE13	388773	30	701.3
MFE13	306463	20	701.2
AAPL1	343618	30	404.3
GOOOG	382662	350	680.6
MFE13	339453	20	701.5
ABCDE	361347	40	39.4
ABCDE	381864	40	40.3
ABCDE	388623	40	40.7
AAAAA	390932	40	100
MSFT0	393111	120	2.6
ABCDE	319078	40	40.9
ABCDE	325858	40	39.0
GOOOG	389786	280	858.0
MFE13	359336	20	701.6
MFE13	350384	20	700.0
MSFT0	361280	190	4.8
GOOOG	381942	320	885.5
ABCDE	353188	40	39.6
MSFT0	320207	190	6.0
GOOOG	345389	290	798.3
GOOOG	342791	180	846.3
ABCDE	396605	40	40.5
MFE13	362005	20	700.0
ABCDE	369538	40	39.5
MSFT0	372016	170	5.3
MSFT0	334689	160	4.6
ABCDE	351699	40	40.9
MSFT0	355669	100	5.8
GOOOG	315649	150	789.7
AAPL1	356205	170	402.9
MSFT0	369480	150	3.5
AAPL1	342645	100	408.8
MSFT0	383627	140	4.3
AAAAA	345454	101	100
ABCDE	373138	40	40.6
MSFT0	336003	160	2.7
GOOOG	345421	330	864.1
ABCDE	338638	40	39.0
AAPL1	377555	90	408.9
GOOOG	373427	260	874.4
GOOOG	343027	200	778.6
ABCDE	369375	40	39.2
AAPL1	394521	80	401.7
MSFT0	378423	170	5.6
ABCDE	370557	40	40.6
ABCDE	310933	40	39.0
MSFT0	338993	140	5.8
MFE13	359090	30	701.9
MFE13	345938	30	700.6
MSFT0	305033	150	5.2
AAPL1	322868	180	403.4
MSFT0	383418	120	3.3
MSFT0	301564	180	5.9
ABCDE	386371	40	40.4
ABCDE	307806	40	39.5
AAPL1	366904	20	405.8
MSFT0	350021	180	4.2
GOOOG	321799	100	668.4
AAPL1	357161	40	400.2
GOOOG	312218	100	770.2
MFE13	367116	30	700.5
ABCDE	359958	40	39.6
ABCDE	305597	40	39.5
MSFT0	305634	170	3.1
ABCDE	315250	40	39.7
GOOOG	301962	450	822.9
ABCDE	343517	40	39.4
ABCDE	383222	40	40.3
MSFT0	361739	150	4.3
ABCDE	352012	40	39.8
MFE13	386386	30	700.3
MFE13	309769	10	700.3
MSFT0	390805	130	5.1
MSFT0	310801	100	3.5
GOOOG	351699	470	787.7
AAPL1	314315	150	409.4
GOOOG	355937	380	827.1
GOOOG	300457	80	818.2
MFE13	376668	20	701.9
AAPL1	384870	40	407.7
MSFT0	391682	140	5.1
MSFT0	398696	180	6.7
MFE13	350513	20	700.1
AAPL1	327142	140	402.6
MFE13	310075	20	701.9
AAPL1	350784	150	407.7
MFE13	358560	30	700.9
ABCDE	376288	40	40.3
MFE13	308296	10	700.8
MFE13	366159	20	700.7
GOOOG	351697	90	699.3
GOOOG	317104	450	742.6
MSFT0	393855	100	2.4
MFE13	359048	20	700.9
AAPL1	344063	120	403.3
AAPL1	394191	100	409.7
AAAAA	333333	90	100
AAAAA	333332	50	102
AAAAA	333331	30	103
AAAAA	333331	20	103
MFE13	365591	30	701.1
ABCDE	345194	40	40.6
ABCDE	383969	40	39.8
GOOOG	353262	360	762.8
MFE13	355388	10	701.6
MFE13	368006	20	701.9
GOOOG	336718	320	778.6
GOOOG	323929	130	880.9
ABCDE	357892	40	40.4
AAPL1	386688	40	405.6
MSFT0	340677	110	6.8
GOOOG	311261	110	855.2
AAPL1	344384	190	409.5
ABCDE	330018	40	40.2
AAPL1	340138	190	403.7
GOOOG	383336	30	766.5
MFE13	340362	30	701.8
ABCDE	339017	40	39.0
ABCDE	336044	40	39.3
AAPL1	314025	170	404.7
MFE13	326013	30	701.0
AAPL1	308681	50	400.5
AAPL1	342939	130	406.5
ABCDE	325728	40	40.7
AAPL1	329755	190	401.0
GOOOG	342485	70	756.6
GOOOG	311920	100	716.4
MFE13	349506	30	701.9
AAPL1	370640	20	406.0
MFE13	324357	10	700.5
ABCDE	378507	40	39.2
GOOOG	307408	420	783.9
MFE13	339388	30	701.6
GOOOG	300339	20	858.4
ABCDE	322067	40	40.6
ABCDE	300130	40	39.4
GOOOG	318917	450	783.8
AAPL1	314248	170	408.7
AAPL1	326807	170	401.2
AAPL1	317489	150	408.5
MSFT0	313864	110	6.5
GOOOG	359888	260	700.5
GOOOG	390105	100	664.6
AAPL1	393937	160	404.7
MSFT0	322118	190	6.2
ABCDE	348267	40	39.9
ABCDE	337601	40	39.8
MFE13	352378	20	701.0
MFE13	326487	20	700.2
MSFT0	306835	120	2.9
ABCDE	343632	40	40.7
AAPL1	317385	150	406.0
GOOOG	302610	230	712.6
AAPL1	395467	140	408.6
AAPL1	343059	180	400.5
MSFT0	396155	110	4.4
AAPL1	376241	60	407.2
ABCDE	300734	40	39.6
MSFT0	368003	180	4.1
GOOOG	370595	420	779.3
GOOOG	364512	210	873.0
AAPL1	355230	40	407.7
MFE13	321810	10	700.1
MSFT0	377236	130	3.6
ABCDE	322802	40	39.7
ABCDE	337086	40	40.7
GOOOG	389092	390	752.0
ABCDE	385637	40	39.4
GOOOG	340243	30	797.4
MSFT0	331801	170	4.5
MFE13	360863	30	701.7
MFE13	391019	20	701.8
ABCDE	390909	40	40.6
MFE13	359159	10	701.4
MFE13	333257	30	701.4
AAPL1	385306	180	408.9
AAPL1	344239	160	400.6
GOOOG	390435	140	730.6
AAPL1	303317	50	400.0
AAPL1	353242	110	408.2
ABCDE	371649	40	40.0
GOOOG	317930	240	738.3
MFE13	333653	30	700.4
AAPL1	318771	120	405.3
MSFT0	332192	190	3.6
ABCDE	340385	40	39.1
GOOOG	354856	230	666.6
AAPL1	304873	150	400.6
GOOOG	355273	370	749.5
MFE13	327481	20	700.2
MSFT0	324150	100	4.3
AAPL1	324314	30	408.9
ABCDE	315415	40	39.7
ABCDE	395641	40	39.2
AAPL1	393566	20	405.6
ABCDE	381871	40	40.7
MSFT0	372826	170	3.9
MSFT0	317581	110	2.4
ABCDE	336037	40	39.2
MSFT0	318878	180	2.6
MSFT0	300119	110	5.7
MFE13	331641	30	700.9
MSFT0	369961	190	5.4
GOOOG	362525	20	823.3
GOOOG	354306	200	790.6
MFE13	343903	10	701.2
MSFT0	328742	150	6.4
ABCDE	350165	40	40.3
AAPL1	376154	20	408.7
GOOOG	376240	460	764.2
GOOOG	357605	480	681.0
GOOOG	374766	190	662.3
MSFT0	364553	160	5.6
ABCDE	312321	40	39.6
AAPL1	350439	50	406.7
ABCDE	334726	40	40.3
MSFT0	309214	140	4.7
AAPL1	314784	40	407.1
AAPL1	319816	190	405.0
ABCDE	367227	40	39.9
AAPL1	343151	190	404.9
ABCDE	369440	40	40.8
ABCDE	325678	40	39.7
MFE13	300975	20	700.2
MFE13	353228	30	700.4
MFE13	327939	10	701.3
AAPL1	394623	160	408.3
AAPL1	390644	180	409.7
MSFT0	339268	100	3.3
ABCDE	302485	40	40.5
MFE13	367143	30	701.1
ABCDE	383717	40	39.8
GOOOG	397149	120	775.0
MFE13	305693	30	700.9
GOOOG	345032	320	811.0
ABCDE	358247	40	40.4
MSFT0	368663	120	3.7
AAPL1	371943	150	400.8
MFE13	365004	30	701.6
MFE13	372691	10	700.7
ABCDE	337384	40	40.5
AAPL1	358158	50	401.7
MSFT0	311611	190	2.8
AAPL1	305765	70	409.0
MSFT0	397976	180	6.4
ABCDE	328482	40	40.9
ABCDE	359497	40	40.7
ABCDE	396216	40	39.0
GOOOG	318577	380	783.8
ABCDE	319303	40	40.9
GOOOG	334164	320	775.3
MFE13	393289	20	701.7
GOOOG	339066	200	662.9
MSFT0	327321	120	6.9
MFE13	315194	30	701.8
MSFT0	339710	110	4.9
MFE13	337472	20	700.8
MFE13	313111	10	700.6
AAPL1	343504	50	407.2
MSFT0	309151	140	2.3
MSFT0	361462	180	4.0
MFE13	301097	10	701.8
GOOOG	357326	370	784.3
MSFT0	378972	160	4.5
MFE13	323536	10	700.9
MFE13	344801	20	700.6
AAPL1	356935	190	409.5
MFE13	306140	10	701.9
MSFT0	349628	170	4.7
GOOOG	364231	320	898.1
AAPL1	322126	120	404.5
ABCDE	383705	40	39.8
ABCDE	397107	40	39.4
ABCDE	384637	40	39.3
MFE13	350599	10	701.6
MSFT0	327887	120	5.7
MFE13	374661	20	701.0
ABCDE	323693	40	40.6
AAPL1	395734	180	405.1
AAPL1	362026	190	405.5
MFE13	360026	10	700.4
ABCDE	317260	40	40.1
AAPL1	309034	120	401.4
MSFT0	325526	140	2.5
MFE13	385857	20	701.3
AAPL1	391106	100	406.0
MFE13	369963	30	700.4
MSFT0	372518	190	4.2
GOOOG	322988	60	805.6
MSFT0	357605	170	4.9
MFE13	381062	20	700.2
AAPL1	340384	180	401.6
MSFT0	398843	110	2.3
AAPL1	308999	70	404.1
ABCDE	332094	40	39.9
MFE13	351140	20	700.3
ABCDE	306060	40	40.3
ABCDE	372568	40	39.0
MFE13	355655	10	700.2
MFE13	352935	10	701.9
MFE13	382998	20	701.9
MFE13	385875	30	700.0
GOOOG	378902	260	770.9
MSFT0	331783	130	6.3
MFE13	345220	30	700.4
MSFT0	375222	190	6.2
AAPL1	310986	130	408.1
MFE13	310974	10	701.2
ABCDE	326988	40	39.0
ABCDE	352463	40	39.7
MFE13	397265	30	701.8
MFE13	371040	10	701.3
MSFT0	331185	170	4.0
MFE13	329145	20	701.2
ABCDE	385035	40	39.4
GOOOG	391164	350	790.7
GOOOG	363927	40	895.3
MSFT0	325537	110	6.2
MFE13	308866	10	700.5
ABCDE	383825	40	40.3
ABCDE	358471	40	39.7
GOOOG	394810	70	896.6
MSFT0	306102	140	2.6
MSFT0	358464	110	3.4
AAPL1	328510	120	408.1
GOOOG	382773	470	666.5
MFE13	319098	10	701.0
ABCDE	344252	40	40.6
MFE13	339341	20	701.4
ABCDE	382657	40	39.2
MFE13	367687	20	700.8
ABCDE	320760	40	39.7
MFE13	331810	20	700.9
ABCDE	313381	40	40.1
GOOOG	367146	190	682.1
MSFT0	357099	110	6.5
AAPL1	316976	60	406.4
AAPL1	314765	20	401.6
AAPL1	347607	180	405.6
ABCDE	390810	40	40.8
ABCDE	355217	40	40.5
MSFT0	303293	180	5.5
MFE13	305386	30	700.9
MFE13	380506	20	700.5
MFE13	345137	20	701.1
GOOOG	338264	190	708.4
GOOOG	378964	60	726.4
AAPL1	336428	80	409.1
AAPL1	353234	110	408.8
MFE13	371165	20	701.5
AAPL1	387147	130	409.2
ABCDE	332868	40	39.3
ABCDE	365011	40	40.0
GOOOG	397483	60	804.8
ABCDE	307596	40	40.8
MSFT0	358701	150	5.4
MFE13	341388	10	700.7
MFE13	330913	20	701.4
ABCDE	326383	40	40.6
MSFT0	375876	150	5.1
AAPL1	399521	170	400.8
ABCDE	318657	40	40.8
MSFT0	378114	140	2.5
AAPL1	319579	40	405.2
MFE13	399235	10	700.2
MSFT0	380226	170	4.0
ABCDE	342422	40	40.6
MFE13	372886	10	700.4
MSFT0	349835	110	6.4
MFE13	380899	20	701.4
MSFT0	335650	180	4.0
MFE13	307324	30	700.4
MFE13	359099	20	700.5
ABCDE	391018	40	40.5
AAPL1	319376	180	400.4
MSFT0	343236	110	5.5
ABCDE	374915	40	40.2
MSFT0	303918	140	5.8
AAPL1	394632	30	409.7
GOOOG	376367	450	742.8
ABCDE	355882	40	39.5
GOOOG	318384	390	868.7
MSFT0	349794	100	6.0
MFE13	351784	10	700.9
MSFT0	399424	160	2.7
GOOOG	385485	80	788.8
MFE13	396240	20	700.3
MSFT0	367894	130	4.7
MSFT0	340350	170	3.9
MFE13	393497	20	700.6
GOOOG	347948	200	830.3
MSFT0	323179	130	4.7
MFE13	339629	20	701.5
ABCDE	370507	40	39.4
GOOOG	355855	230	817.9
MFE13	375663	20	700.1
AAPL1	399548	100	408.0
GOOOG	396243	470	818.0
GOOOG	353506	120	886.2
ABCDE	396387	40	39.1
GOOOG	311562	20	876.6
ABCDE	305144	40	40.0
AAPL1	330434	150	406.1
AAPL1	358019	80	403.1
ABCDE	353096	40	39.1
MFE13	390120	20	701.7
GOOOG	354055	20	681.8
MFE13	343198	20	700.7
MSFT0	354266	160	5.2
ABCDE	371241	40	40.9
AAPL1	301667	80	405.1
AAPL1	380092	100	409.9
AAPL1	314250	140	402.2
MFE13	347847	30	700.7
ABCDE	325683	40	40.3
AAPL1	336909	30	400.6
ABCDE	366176	40	40.4
AAPL1	316960	150	404.2
AAPL1	327878	190	408.1
GOOOG	319822	80	741.7
ABCDE	319507	40	39.6
GOOOG	332683	340	896.4
MFE13	388033	20	701.4
ABCDE	347110	40	39.8
GOOOG	340396	160	670.1
GOOOG	317923	80	832.3
GOOOG	396892	340	807.5
AAPL1	340745	50	400.7
GOOOG	384448	430	675.7
MFE13	361532	30	701.9
GOOOG	337661	220	771.6
ABCDE	387718	40	39.0
ABCDE	378485	40	39.1
GOOOG	346495	150	680.9
MSFT0	381397	180	6.4
ABCDE	389844	40	39.9
GOOOG	342923	170	788.0
ABCDE	333432	40	39.9
GOOOG	359664	220	662.2
MFE13	390199	30	701.7
ABCDE	370206	40	39.5
MSFT0	337745	150	3.5
MFE13	373495	20	701.1
AAPL1	395410	140	404.7
MFE13	354281	10	700.7
MFE13	354010	20	701.3
MFE13	331110	10	701.8
GOOOG	307123	220	803.2
GOOOG	318198	240	717.1
MFE13	309298	10	700.4
ABCDE	346348	40	39.8
GOOOG	300933	460	651.9
ABCDE	391502	40	40.7
AAPL1	364274	80	406.1
AAPL1	300141	80	402.0
GOOOG	303038	90	777.5
ABCDE	320847	40	39.1
GOOOG	345496	180	864.8
MSFT0	312726	130	4.3
ABCDE	300864	40	40.0
MFE13	372707	20	701.1
AAPL1	335411	100	406.8
MFE13	378044	10	700.7
MSFT0	343665	180	2.6
AAPL1	343655	140	404.5
ABCDE	304921	40	39.0
AAPL1	304963	130	407.3
AAPL1	309110	190	400.3
MSFT0	359403	190	6.7
AAPL1	324108	60	407.4
AAPL1	384136	130	409.3
AAPL1	385721	150	405.1
MFE13	396361	20	700.4
MSFT0	348889	180	3.5
ABCDE	322031	40	40.5
MFE13	322620	10	701.9
ABCDE	353678	40	39.7
ABCDE	376210	40	40.5
ABCDE	334756	40	39.2
AAPL1	346123	110	405.9
ABCDE	363932	40	39.8
GOOOG	391733	160	831.3
GOOOG	316157	20	711.5
MSFT0	371563	180	2.7
MSFT0	357773	160	4.4
ABCDE	343329	40	40.2
MFE13	388424	10	700.2
ABCDE	339305	40	39.9
MSFT0	317897	180	5.3
GOOOG	363333	420	855.8
AAPL1	362400	100	403.0
AAPL1	332794	190	404.0
AAPL1	380296	170	408.8
AAPL1	399947	30	407.0
MFE13	398097	10	700.4
ABCDE	312703	40	40.5
AAPL1	323224	90	402.9
GOOOG	302363	240	715.7
MFE13	360743	30	700.0
MFE13	311080	30	700.7
AAPL1	340745	150	404.3
GOOOG	388407	290	722.5
GOOOG	354813	450	719.1
GOOOG	336900	250	706.8
GOOOG	320834	90	883.8
MFE13	344094	10	701.7
ABCDE	395619	40	39.7
AAPL1	312402	120	404.7
MSFT0	347076	100	4.9
AAPL1	385689	30	404.8
AAPL1	304339	50	402.6
GOOOG	369162	470	897.3
MSFT0	397898	180	3.1
MSFT0	328326	170	6.3
MSFT0	313378	190	2.4
ABCDE	368527	40	39.6
MFE13	390945	30	701.4
AAPL1	361086	40	406.4
GOOOG	389998	480	688.1
ABCDE	319343	40	40.9
GOOOG	375442	50	783.5
MSFT0	334626	130	3.4
ABCDE	341862	40	40.1
AAPL1	315571	170	409.1
AAPL1	381900	20	408.9
MFE13	362492	20	700.9
MSFT0	373856	180	4.3
GOOOG	380511	130	724.4
AAPL1	306722	30	400.5
GOOOG	395079	140	837.2
ABCDE	349757	40	39.2
MFE13	375514	20	700.7
GOOOG	374240	220	745.9
MSFT0	383112	130	6.4
ABCDE	315650	40	39.0
ABCDE	345730	40	40.6
MFE13	361810	10	700.5
GOOOG	393218	40	708.8
AAPL1	383508	50	404.8
AAPL1	389542	60	407.2
MSFT0	358251	100	3.2
AAPL1	358274	140	402.1
ABCDE	385492	40	40.9
MSFT0	303486	160	5.0
AAPL1	388542	90	403.0
MSFT0	340773	120	6.8
GOOOG	303638	330	873.4
MFE13	374614	10	700.3
ABCDE	315482	40	39.0
GOOOG	314390	270	826.4
AAPL1	360595	40	408.6
MFE13	325448	30	700.2
MFE13	332415	20	700.0
ABCDE	340179	40	40.1
AAPL1	340637	150	406.0
ABCDE	338619	40	40.0
MSFT0	360980	160	2.3
AAPL1	316689	140	406.8
MSFT0	318809	160	6.7
GOOOG	309462	170	867.7
AAPL1	332318	110	401.1
MSFT0	376959	180	3.9
AAPL1	323411	20	402.4
ABCDE	374036	40	40.1
AAPL1	369281	90	406.1
GOOOG	382407	450	721.7
AAPL1	382797	130	407.9
AAPL1	329336	190	407.9
MSFT0	330936	150	5.9
ABCDE	352302	40	39.7
AAPL1	332529	100	400.5
GOOOG	383184	280	825.7
MSFT0	381029	110	6.9
MSFT0	355699	160	3.0
AAPL1	326296	190	401.1
MSFT0	368056	150	6.5
AAPL1	323365	100	404.8
ABCDE	345642	40	40.7
MFE13	338456	10	701.6
MFE13	353860	30	700.3
AAPL1	399170	20	402.4
AAPL1	375522	110	400.5
MFE13	398045	30	701.2
GOOOG	323478	290	843.1
ABCDE	352855	40	40.0
AAPL1	305143	70	400.2
GOOOG	375687	300	897.5
MSFT0	360197	190	4.6
MSFT0	385716	160	3.8
MFE13	398827	30	700.3
AAPL1	392948	30	406.2
AAPL1	340951	110	405.7
MFE13	300034	10	701.5
MFE13	354087	20	700.3
ABCDE	320773	40	39.7
MFE13	321928	10	700.2
MFE13	332580	30	701.7
MFE13	309594	20	700.6
MSFT0	374753	180	3.5
MFE13	374850	10	700.0
ABCDE	354329	40	40.6
MSFT0	333813	120	4.6
AAPL1	383233	30	405.3
MFE13	355257	30	701.7
MSFT0	395754	100	5.6
MFE13	389283	10	701.3
MFE13	335650	10	700.3
AAPL1	354640	50	405.5
AAPL1	334668	20	409.5
ABCDE	362280	40	40.1
ABCDE	379662	40	40.6
GOOOG	374587	130	896.0
MFE13	312553	10	701.7
MFE13	382239	10	700.4
AAPL1	302515	80	400.3
AAPL1	341442	20	404.5
AAPL1	373140	120	400.1
MFE13	378137	20	700.9
GOOOG	336728	160	887.5
MFE13	374486	30	700.4
AAPL1	389226	170	403.8
MFE13	324260	10	700.8
AAPL1	312959	110	408.3
AAPL1	322506	100	408.2
MFE13	335001	20	700.9
MSFT0	328708	180	4.0
MFE13	392748	30	701.8
MFE13	305131	20	701.4
ABCDE	359266	40	40.4
MFE13	316289	10	701.8
MSFT0	383840	150	4.6
MFE13	316756	10	701.5
GOOOG	350220	140	760.3
GOOOG	399932	280	861.5
AAPL1	335540	50	403.9
MSFT0	304707	160	5.7
MSFT0	321366	100	6.8
MFE13	339783	10	701.0
ABCDE	333366	40	39.8
MFE13	322960	10	700.4
MSFT0	393612	190	3.8
MSFT0	368318	180	2.8
AAPL1	396211	90	403.7
MFE13	343797	10	700.6
MSFT0	394033	140	3.9
MSFT0	300583	140	6.1
ABCDE	361030	40	40.0
MSFT0	380107	140	4.7
MFE13	323298	30	701.5
ABCDE	393246	40	39.2
AAPL1	376326	190	406.2
MFE13	382644	20	700.6
AAPL1	357346	70	403.3
MSFT0	379258	180	5.0
MSFT0	332904	120	6.3
ABCDE	322346	40	39.3
AAPL1	331238	110	406.7
ABCDE	358452	40	40.8
AAPL1	382991	90	401.9
AAPL1	329046	50	402.9
MFE13	340255	10	700.9
MSFT0	386205	190	6.4
MFE13	361473	20	701.0
GOOOG	399118	200	715.6
ABCDE	320369	40	40.0
MFE13	382720	30	701.1
MFE13	367586	20	700.8
ABCDE	324894	40	39.0
MFE13	347578	10	701.4
AAPL1	339907	190	405.0
GOOOG	359943	360	742.2
AAPL1	380052	50	400.6
MSFT0	310506	140	3.9
MFE13	382144	20	700.4
ABCDE	384108	40	39.4
MFE13	335450	20	701.6
MSFT0	343006	160	4.1
MSFT0	357223	160	2.5
AAPL1	370082	180	403.7
MFE13	374246	10	701.5
ABCDE	375788	40	39.3
ABCDE	338912	40	40.8
MFE13	342930	30	700.6
AAPL1	395634	180	403.2
MSFT0	357297	140	3.2
MFE13	384972	30	701.5
MFE13	327634	10	700.1
AAPL1	362232	110	409.5
AAPL1	358836	80	401.5
AAPL1	396346	180	402.8
AAPL1	308590	140	406.8
ABCDE	350049	40	39.2
MFE13	352158	10	701.0
MFE13	309016	10	701.4
ABCDE	390466	40	40.8
AAPL1	388438	50	407.3
MFE13	343898	10	701.4
AAPL1	378172	90	404.0
AAPL1	314846	180	402.3
AAPL1	361981	60	405.2
AAPL1	326062	120	402.1
AAPL1	344565	80	408.4
AAPL1	384399	20	406.6
MSFT0	319620	150	6.1
MSFT0	330385	180	6.0
MSFT0	348329	120	4.5
MSFT0	333781	100	3.7
GOOOG	379848	130	820.3
MFE13	398748	20	701.9
ABCDE	315904	40	40.5
AAPL1	323687	130	408.2
MSFT0	370223	100	5.6
AAPL1	337547	140	405.9
GOOOG	397370	200	836.9
MFE13	397230	10	700.9
ABCDE	364369	40	40.7
MSFT0	386009	170	2.6
AAPL1	340188	180	409.6
MFE13	363193	30	700.1
GOOOG	398523	490	784.4
AAPL1	355947	180	404.0
MSFT0	393359	180	2.8
MSFT0	372034	180	5.7
AAPL1	348403	110	406.1
MFE13	363903	20	701.5
ABCDE	388763	40	40.1
GOOOG	319873	330	851.8
ABCDE	339536	40	40.1
MFE13	399217	10	701.8
AAPL1	340235	170	408.7
MSFT0	365885	100	4.6
AAPL1	390134	80	407.8
MFE13	399538	10	700.9
GOOOG	365316	90	856.3
MSFT0	310843	160	3.8
MFE13	303611	10	701.9
MSFT0	361809	190	3.6
ABCDE	356714	40	39.1
GOOOG	396196	370	836.5
ABCDE	374610	40	40.6
MSFT0	366251	160	6.6
MSFT0	352331	150	3.8
ABCDE	325989	40	40.6
ABCDE	396199	40	40.0
MSFT0	354020	180	4.4
ABCDE	303027	40	40.6
MFE13	369631	10	701.9
ABCDE	351971	40	39.1
ABCDE	305903	40	40.4
AAPL1	389003	30	402.3
AAPL1	333020	90	403.9
MSFT0	322970	120	3.5
MSFT0	311394	170	6.2
MFE13	331092	10	701.9
GOOOG	322843	400	810.6
GOOOG	365199	390	824.5
ABCDE	306616	40	40.8
MSFT0	327543	120	5.5
MFE13	328182	10	701.1
MFE13	388006	20	700.7
